mac_1,mac_2,mac_3,mac_4,mac_5,mac_6,mac_7,mac_8,mac_9
6843.39,9228.45,14654.97,3054.43,3331.15,3229.22,3214.07,6417.51,3150.53
6669.64,10462.41,15454.13,3254.17,3142.61,3383.49,3162.71,6263.55,3260.06
6558.34,9699.44,15280.70,3158.13,3599.90,3115.16,4700.58,6511.21,3222.71
6089.38,11963.82,14713.92,3651.83,3254.90,3182.04,3285.89,6323.50,3167.40
6238.29,10169.39,14626.32,3176.98,3110.32,3141.57,3096.83,6526.57,3076.41
5326.78,9280.64,16566.53,3350.58,3404.80,5013.70,3483.34,6394.23,3155.89
6735.27,10229.39,15415.02,3117.19,3262.19,3137.66,3179.90,6387.46,3245.00
6386.73,10107.67,15242.00,3159.22,3370.94,3257.09,3239.95,6265.84,3653.44
6574.33,10149.02,15563.25,3281.20,4526.15,3633.39,3158.86,6437.61,3890.37
6466.26,9596.42,16996.01,4426.99,3328.29,3245.53,3123.96,6411.05,3142.14
6497.14,10236.11,15844.55,3455.84,3232.50,3327.71,3289.43,6392.56,3141.20
6581.26,9518.14,15253.77,3275.37,3332.97,3297.35,3162.87,6219.75,3549.48
5901.00,10343.03,15290.85,3577.24,3106.20,3121.83,3412.14,6304.33,3204.43
6454.33,9654.34,15059.91,3348.91,3196.88,3368.81,3118.96,6191.41,3176.77
5974.54,10068.50,16340.59,3255.11,3259.64,3137.04,3074.38,6229.54,3136.05
6742.04,9359.96,14901.53,3555.58,3273.23,3186.20,3383.91,6564.33,3153.23
6483.08,9924.49,15453.46,3340.73,3452.97,3202.35,3110.68,6229.49,3417.97
6471.68,9572.93,15262.10,3564.43,3120.37,3101.93,3210.63,6420.37,4371.52
8966.05,9200.74,15086.79,3395.21,3233.03,3340.89,3171.15,6367.51,3502.45
6150.89,9949.86,15448.14,3965.79,3276.88,3173.96,3102.82,5542.04,3155.84
6255.48,9546.78,15692.68,3383.18,3185.21,3230.89,3400.32,6792.04,3363.55
6103.03,11308.24,15430.64,3132.56,3418.75,3175.11,3117.14,6308.08,3153.70
6585.58,9774.44,21101.17,3514.48,3127.82,3190.99,3403.03,6413.03,3348.08
6216.21,10021.42,15526.32,3142.40,3241.98,3738.76,3134.28,6188.03,3085.26
6297.35,9710.17,15457.88,3366.83,3333.91,3103.75,3073.29,6577.40,6123.97
6232.14,9937.10,15017.57,3152.87,3242.71,3426.83,3095.37,6178.13,3204.07
6192.30,9284.75,15075.07,3225.47,3256.46,3116.93,3169.38,6703.45,3112.82
6359.12,9906.21,14748.98,3073.44,3287.04,3340.06,3186.72,6612.93,3373.96
5877.14,9656.16,14926.16,3150.58,3138.91,3110.89,3189.02,6480.22,3192.19
6840.43,9430.43,15147.26,3523.65,3385.27,3153.65,3066.83,6434.33,3539.07
5869.59,9844.13,14844.65,3123.08,3194.22,3366.31,3375.94,6334.23,3240.32
6244.54,9595.53,16463.09,3347.97,3260.79,3116.10,3154.90,6443.86,3297.71
5890.68,10172.72,15339.86,3109.43,3267.61,3140.27,3630.58,6255.16,3127.45
5437.40,9666.42,16037.62,3213.23,3079.43,3092.19,3159.69,6443.76,3149.07
5680.89,10255.27,15521.53,3281.72,3421.62,3128.96,3132.24,6539.64,3196.83
6009.59,9371.05,15490.59,3104.22,3238.81,3336.10,3426.36,6275.89,3123.75
5940.53,9871.21,15053.40,3383.60,3276.41,3191.51,3150.99,6068.81,3402.30
6052.61,9464.07,15621.74,3119.43,3203.55,3327.71,3318.44,7687.67,3119.64
5972.66,9701.42,15702.16,3140.84,3096.93,3128.18,4578.76,6328.60,3143.39
6486.57,11678.92,15807.10,3389.90,3345.26,3129.43,3305.84,6366.31,3335.37
6380.58,9982.15,16789.08,3109.12,3279.33,4917.66,3178.29,6442.82,3155.63
6358.60,9580.27,15917.68,3488.18,3348.86,3392.30,3318.70,6336.41,3277.14
6572.72,10174.86,15584.24,3313.75,3176.78,3447.66,3143.08,6163.76,3070.89
6118.55,9380.27,16030.33,3161.36,4522.19,3217.82,3130.73,6509.54,3142.09
6098.45,9801.00,15703.93,3278.23,3392.19,3268.65,3395.00,6197.14,3246.98
5815.68,9739.75,14904.34,4328.70,3277.04,3139.38,3101.15,6539.28,3172.45
5891.26,9440.95,14772.83,3535.79,3106.62,3076.25,3405.21,6433.45,3442.77
6162.77,9860.85,15372.41,3159.33,3213.08,3552.04,3082.56,6066.57,3098.49
6258.97,9453.71,14967.36,3106.77,3342.14,3159.48,3120.21,6416.15,3164.95
6389.96,9632.56,16547.42,3094.90,3155.26,3331.98,3183.08,6191.52,3374.07
6570.63,9120.27,14932.99,3185.00,3117.45,3110.11,3189.54,6413.34,3206.57
5443.03,9916.89,15245.90,3470.27,3079.22,3093.08,3333.03,6542.87,3295.21
4978.70,10143.45,14700.96,3212.09,3278.13,3243.81,3122.35,6405.01,3095.58
4713.91,9376.47,15248.61,3327.40,3254.48,3158.44,3163.39,9027.04,4924.17
6400.11,9698.66,15274.50,3180.58,3232.24,3484.33,3517.71,6328.24,3200.11
5122.14,9293.40,14583.77,3079.48,3553.03,3271.62,3112.24,6119.02,3110.99
4689.90,9776.47,14882.57,3487.45,3165.47,3087.19,3167.14,6409.12,3372.97
4565.89,13995.38,14904.55,3158.03,3242.45,3515.94,3043.03,6233.08,3133.70
4983.29,9813.29,17009.29,3335.42,3287.19,3180.52,3150.37,6190.53,3232.35
4771.36,9776.47,15208.61,3203.34,3185.73,3320.68,3457.24,6361.52,3066.25
5416.62,9610.48,15460.70,3071.93,3359.17,3140.68,3148.70,6133.13,3190.84
4736.57,10156.94,16031.95,3243.65,3117.82,3289.12,3172.14,6475.32,3486.93
4714.59,9344.91,15482.16,3146.41,3263.75,3285.84,3056.93,6262.04,3153.34
4719.28,9147.62,15703.93,3309.59,3310.06,3255.37,3166.41,6402.98,3344.43
5513.65,10317.15,15590.59,3091.67,3144.54,3384.54,3300.32,6618.76,3171.51
5056.36,9574.80,15158.30,3140.21,3162.97,3226.93,3132.09,6272.66,3066.10
4917.82,8785.53,15064.34,3454.95,3039.85,3195.32,3639.85,6181.15,3274.22
4765.01,8463.45,17207.05,3129.69,3265.16,3146.62,3138.96,6385.27,3115.26
4995.74,8491.00,15199.81,3232.04,3352.71,3160.16,3129.22,6433.13,3482.30
5031.10,8579.02,15894.97,3154.43,3174.33,3697.50,3705.99,6279.90,3189.59
4866.52,8246.57,15636.43,3067.45,3548.08,3176.10,3716.88,6439.49,3068.39
6191.47,8521.63,15679.29,3240.00,3266.20,3115.06,3227.87,6248.18,3541.10
6202.46,8394.70,15402.10,3146.78,3108.65,3510.06,3152.71,6200.58,3212.14
6266.31,8790.95,15190.07,3131.98,3351.05,3091.72,4714.07,6869.44,3243.86
5637.66,10360.90,15924.81,3136.83,3195.00,3221.83,3292.09,6484.44,3203.34
6303.65,8609.39,15094.86,3108.96,3286.52,4433.23,3135.89,6144.90,3204.02
5743.55,8510.12,16798.56,3483.86,3201.46,3420.47,3132.82,6668.03,3200.42
6012.61,8216.16,16097.94,3129.59,3113.29,3379.38,3313.02,6078.34,3212.61
5429.96,8303.29,16113.77,3190.37,3339.07,3198.08,3252.56,6403.08,3320.11
6101.00,9183.92,15299.60,3183.49,4653.13,3488.29,3131.46,6327.14,3143.08
5877.82,8159.54,15484.65,4542.82,3357.97,3101.05,3403.91,5815.68,3061.46
5604.23,8293.14,15303.35,3369.17,3278.70,3209.90,3159.43,5755.63,3484.59
6991.73,8194.49,15442.62,3143.49,3271.78,3540.99,3143.75,5834.12,3144.85
6279.44,7900.58,15643.77,3530.11,3237.71,3145.47,3525.06,5735.79,3497.50
5495.16,8109.39,15980.96,3146.20,3334.07,3231.98,3152.56,5951.36,3138.34
6023.24,7971.00,16792.83,3363.08,3132.66,3169.54,3260.84,5777.82,3342.45
5597.56,8368.29,15632.52,3178.65,3258.70,3115.68,3107.30,5797.66,3107.40
6345.89,8250.53,15440.54,3104.90,3267.61,3353.91,3149.64,5850.32,3144.07
5637.35,7925.64,15905.02,3323.29,3175.47,3187.40,3324.12,5993.13,4516.99
7013.34,8350.38,15637.26,3137.76,3384.85,3434.95,3121.78,5802.51,3324.07
7834.75,9740.06,15527.36,3133.55,3130.68,3404.07,3157.40,5996.83,3399.38
6029.54,9717.72,14845.33,3110.53,3232.04,3146.10,3034.59,5745.89,3138.23
5960.94,11652.31,14852.21,3119.33,3295.00,3434.90,3218.13,5946.47,3341.36
5381.36,9359.34,15314.76,3506.46,3163.08,3117.82,3433.55,5956.26,3086.67
6432.98,9891.89,16543.30,3120.47,3116.72,3234.95,3134.90,5798.65,3172.50
5851.00,9778.45,14821.11,3346.62,3065.68,3173.86,3142.61,5820.79,3256.88
6204.17,9864.86,15115.02,3122.87,3284.85,3116.77,3085.16,5689.96,3175.11
5527.40,9651.26,14978.93,3123.75,3357.97,3330.84,3149.95,7324.18,3403.65
6114.85,9479.28,14991.74,3532.87,3160.53,3185.16,3744.59,5889.85,3135.89
5457.82,10125.22,15210.96,3102.87,3532.97,3329.95,3195.47,5809.80,3142.09
6144.80,9621.31,15321.11,3225.99,3271.46,3156.25,3121.57,5523.24,3243.18
5713.13,10477.20,15029.08,3135.47,3153.75,3319.01,3178.39,5964.07,3153.44
5679.64,15305.59,15102.57,3102.14,3373.23,3173.65,3085.21,5645.58,3316.15
6378.55,9444.60,17052.94,3390.58,3192.61,3195.99,3162.97,5601.21,3106.20
5555.22,10139.08,15270.75,3158.91,3347.82,3239.43,3484.54,5779.23,3152.92
5865.06,9678.66,15009.55,3086.36,3205.26,3151.67,3138.13,6071.10,3522.92
5908.76,10884.34,15193.87,3494.38,3113.96,3333.39,3577.45,5985.74,3232.61
6232.20,9483.29,15448.35,3353.49,3341.67,3103.81,3133.86,6154.07,3365.73
5550.74,9801.21,15439.03,3119.33,3248.55,3137.19,3124.07,5726.47,3172.24
6382.87,9586.52,14988.93,3150.89,3239.07,3398.86,5206.83,5989.59,3052.14
5580.11,13354.39,15314.76,3254.80,3242.71,3152.09,3154.59,5622.04,3283.55
6444.49,11553.61,15501.43,3145.32,3111.20,4852.97,3322.14,6061.21,3135.37
5713.60,9517.93,17425.28,3315.32,3370.94,3127.61,3153.03,5719.70,3423.65
6293.19,9318.03,15233.93,3083.18,3207.87,3135.53,3164.69,5831.05,3231.88
5193.03,9513.35,15377.26,3201.10,4444.17,3054.90,3138.34,5769.54,3120.84
6418.29,9876.26,15731.06,3396.88,3372.19,3147.14,3115.68,5758.45,3429.85
6178.76,9800.43,15814.29,4220.89,3328.60,3196.31,3338.39,6043.03,3165.94
6007.56,9904.02,15770.28,3510.63,3197.71,3118.81,3118.29,5698.97,3250.06
6116.36,9299.60,15610.80,3152.24,3115.79,3134.95,3471.36,6122.14,3139.64
6268.13,9776.32,15609.03,3347.09,3338.08,3375.11,3212.45,5746.88,3111.46
5893.60,9759.08,16521.64,3095.00,3243.13,3174.43,3051.05,5823.08,3416.05
5910.16,10326.00,19931.85,3191.78,3372.66,3646.88,3657.97,5709.59,3163.44
6450.79,10219.08,15481.74,3295.94,3278.60,3085.52,3122.19,7006.68,3482.19
5889.28,9940.01,16253.67,3153.02,3325.11,3146.46,3244.95,6185.89,3139.07
5756.57,9864.65,15578.87,3430.16,3141.25,3084.38,3155.53,5836.73,4472.97
8997.82,10220.69,15461.01,3165.58,3244.27,3146.88,3080.37,6004.49,3201.05
5786.10,10240.43,15855.91,3121.15,3381.78,3233.18,3403.60,5687.66,3155.06
7937.61,13704.91,15204.29,3291.41,3238.29,3142.19,3211.41,5802.87,3274.54
5686.73,12231.11,15574.19,3113.34,3389.02,3256.25,3409.59,5731.62,3179.90
5647.20,9624.07,16906.22,3298.49,3114.90,3081.51,3185.63,5698.08,3331.88
5850.89,10043.97,15451.27,3086.20,3283.39,3154.43,3190.89,6154.17,3145.58
6115.53,9645.06,15404.92,3181.51,3373.86,3529.38,3068.65,5691.21,3085.06
5479.28,9636.57,15689.24,3390.11,3125.68,3200.37,3144.17,5922.20,3624.33
5645.53,9662.93,15369.81,3113.60,3313.39,3179.48,3201.15,5638.24,3151.41
4591.00,9379.60,16026.06,3501.52,3314.74,3125.84,3185.73,6174.96,3211.98
4826.15,9783.87,15737.94,3125.11,3143.96,3156.67,3098.49,5888.60,3162.87
4567.14,9211.78,15375.44,3106.98,3338.70,3388.65,3355.16,6021.10,3068.34
4848.08,9240.84,16033.09,3257.82,3263.29,3147.14,3150.89,5708.08,3518.03
4898.44,10417.20,17055.02,3154.64,3343.23,3419.17,3396.25,5859.75,3140.42
4546.20,9589.39,15273.98,3331.25,3285.16,3235.21,3154.33,6192.92,3442.35
4705.68,10207.77,16105.07,3104.12,3103.02,3377.24,3053.65,6016.78,3115.00
5136.78,9537.36,16145.28,3172.35,3372.76,3768.75,3336.10,6136.31,3132.87
5613.86,10317.41,13797.00,3522.87,3212.40,3357.04,3119.74,6121.94,3088.86
4620.63,9881.73,14482.94,3185.99,3289.64,3549.38,3272.35,6036.15,3219.59
5698.65,10432.88,13994.34,3173.55,3260.47,3334.69,4425.32,5945.58,3225.68
5924.23,9427.62,15046.84,3075.00,3310.37,3422.82,3515.21,5977.20,3157.87
5608.45,11866.94,14857.15,3172.56,3102.35,4750.42,3114.33,6087.98,3282.92
5974.28,10080.38,16679.24,3349.64,3204.43,3598.03,3064.12,6111.26,3098.55
5456.83,9757.93,15463.04,3447.77,3111.57,4634.90,3344.74,5957.09,3199.90
5523.97,10284.49,15382.15,3191.62,4261.15,3200.16,3189.69,6102.35,3534.22
6195.79,9692.51,15082.36,3140.58,3521.36,3156.41,3121.88,5682.51,3135.32
5684.85,10754.18,15508.04,4414.95,3136.46,3094.95,3178.34,7887.82,3172.50
5755.27,9688.76,15269.19,3353.86,3057.19,3206.72,3132.30,5744.38,3102.97
5118.50,10092.51,15607.15,3181.72,3251.31,3220.16,3492.82,5869.23,3166.62
6066.41,9501.21,15543.14,3735.21,3138.08,3158.86,3175.53,5836.00,3379.07
5738.03,10646.00,16041.90,3129.48,3364.85,3057.87,3261.93,5969.07,3124.59
5456.62,9834.39,17180.02,3353.23,3208.91,3138.65,3167.45,7211.62,3244.80
6176.15,9759.28,15419.03,3164.80,3146.93,3335.00,3110.06,6158.18,3082.45
5306.41,10437.46,15375.90,3093.65,3501.20,3171.25,3264.33,6550.84,3161.93
5666.10,10574.91,15901.37,3259.01,3158.86,3412.45,3190.26,6276.52,4867.66
4973.76,9624.18,15817.62,3227.50,3314.69,3099.28,3368.08,5758.45,3348.81
7843.66,10416.84,15831.89,3427.40,3189.12,3115.21,3163.49,6152.46,3456.15
5299.28,10307.20,15880.07,3121.31,3054.59,3640.53,3331.05,5941.83,3162.30
6252.82,11989.23,15724.97,3065.00,3276.98,3249.22,3107.40,6243.34,3249.33
5477.92,10001.52,15998.56,3407.40,3149.48,3250.06,3146.98,5754.59,3105.99
5689.28,10318.71,17569.61,3112.66,3380.94,3154.48,3240.06,6612.09,3136.98
5322.77,10163.55,15944.60,3222.92,3152.76,3140.42,3137.35,6025.53,3265.00
5273.18,10190.85,15359.55,3174.33,3424.80,3287.30,3067.82,6352.14,3206.36
6139.80,9644.91,15709.55,3078.75,3106.57,3135.00,3136.25,5805.42,3467.19
5448.18,10420.79,15710.70,3365.89,3151.46,3417.04,3185.63,6012.61,3074.17
6291.99,9838.09,15902.00,3166.98,3235.73,3240.52,3451.36,5635.84,3113.44
5431.73,10248.87,15885.91,3327.19,3196.52,3055.37,3182.97,5892.82,3339.54
5553.86,9803.55,15328.72,3138.91,3374.90,3381.72,3344.43,5579.17,3134.74
5762.82,9928.24,36728.28,3091.57,3067.56,3142.92,3104.38,5757.51,3155.32
5112.19,9835.74,23989.77,3395.68,3226.20,3197.19,3116.20,5836.15,3109.64
5666.67,9920.74,32882.23,3159.33,3382.87,3152.40,3215.94,5893.08,3102.50
5400.32,9669.65,15151.89,3233.96,3150.79,3151.83,3097.35,5756.62,3428.39
5397.92,10087.41,15474.92,3153.81,3519.48,3326.41,3310.47,5812.56,3171.93
5963.39,9659.18,15298.35,3237.82,3161.41,3159.17,3122.87,5905.84,3485.37
5192.04,9373.61,15666.63,3084.33,3155.73,3510.06,3247.24,6114.12,3167.09
5475.74,10070.59,15856.06,3142.56,3251.72,3150.00,4541.78,5606.67,3111.83
7936.00,11918.82,15292.41,3404.74,3185.58,3338.44,3210.00,5840.48,3607.19
7135.17,9634.75,15377.00,3109.48,3380.73,4453.08,3400.89,5936.15,3169.64
5562.66,10262.46,17248.67,3384.85,3252.71,3122.45,3134.80,5817.46,3239.90
6366.73,9376.42,15094.65,3169.43,3121.10,3274.64,3128.39,5673.24,3190.53
6183.39,9722.77,16148.87,3165.37,4890.79,3124.64,3043.02,5723.86,3084.48
5537.98,10079.75,15377.21,3257.66,3145.37,3467.77,3175.42,6073.55,3338.91
4475.73,9910.59,15392.42,4247.40,3375.63,3176.83,3376.72,5813.44,3115.00
4635.89,9415.01,16479.60,3391.46,3140.21,3314.90,3161.05,5838.76,3513.55
4845.32,9604.39,15637.21,3218.49,3186.78,3147.87,3113.23,5831.78,3163.23
4320.73,9922.67,15800.23,3110.32,3201.57,3146.72,3199.54,6184.07,3033.39
4400.58,9699.44,15524.97,3391.41,3109.54,3220.32,3232.82,5588.70,3219.48
4349.43,10226.94,17380.07,3135.79,3389.07,3194.12,3494.64,6053.97,3158.39
4396.31,9948.97,15587.47,3385.37,3112.35,3413.08,3181.25,5882.35,3281.88
4452.92,10228.14,15733.67,3142.76,3089.80,3149.64,3533.18,5988.71,3171.20
4282.77,9577.15,15865.02,3291.15,3175.47,3176.83,3155.21,5757.98,5351.10
4165.21,10444.96,15898.61,3139.80,3183.18,3329.17,3208.55,5841.67,3103.44
6340.11,10185.38,16312.73,3129.59,3327.19,3168.70,3569.80,5931.88,3115.68
4157.40,9989.28,16051.69,3262.14,3219.17,3327.30,3197.09,5715.32,3225.26
4227.71,12513.40,16164.71,3119.28,3086.88,3103.44,3136.41,6035.11,3146.83
5106.83,10000.22,15884.50,3450.37,3213.13,3133.81,3343.34,5671.99,3368.96
5463.50,9572.88,17736.64,3135.53,3114.02,3363.49,3135.32,5560.37,3706.93
4479.54,9810.53,16047.78,3131.05,3629.43,3126.67,3369.80,5587.14,3161.67
4285.11,10267.10,15836.27,3272.77,3172.87,3449.74,3185.73,6192.14,3167.04
4261.67,9873.76,15188.72,3142.09,3158.13,3143.75,3325.21,5638.86,3037.40
4364.33,9777.20,14926.48,3297.82,3142.14,3150.99,3221.67,6191.00,3298.44
4211.57,9350.38,14788.09,3039.33,3145.79,3315.42,3130.53,5378.44,3338.81
4346.88,9264.13,15732.42,3136.31,3529.02,3190.00,3670.01,6054.17,3558.49
4429.23,9463.97,14983.09,3255.68,3152.09,3319.17,3293.18,5747.14,3225.53
4540.63,8881.99,15033.40,3148.49,3400.11,3112.35,3151.05,5756.05,3071.20
5205.84,9126.94,16780.49,3431.20,3129.28,3180.53,3177.35,5839.23,3630.27
4389.48,10290.38,15369.24,3121.20,3066.88,3512.97,3360.58,6159.80,3127.19
4448.76,9357.04,15595.38,3159.07,3240.27,3230.27,3098.91,5688.65,3289.54
4229.33,9969.91,16179.13,3376.78,3204.80,3284.85,3151.05,5636.05,3139.02
4183.60,9441.00,15574.08,3132.56,3317.76,3130.89,3130.58,5790.84,3073.96
4614.75,9787.93,15941.84,3239.80,3153.03,3065.94,4467.40,5572.72,3363.55
4770.01,9845.06,17245.70,3096.62,3042.35,3252.19,3711.20,7547.20,3125.63
4376.88,12389.70,15538.20,3154.43,3521.93,4367.61,3167.35,6032.92,3221.31
5176.83,9531.73,15641.22,3367.76,3205.32,3662.09,3361.41,5724.80,3167.92
4588.50,9708.61,16860.70,3137.19,3305.11,3197.66,3133.44,5718.65,3074.80
4601.83,9631.00,15322.21,3457.14,4366.57,3554.12,3144.48,5949.43,3376.36
4436.00,9810.27,15383.67,3126.78,3255.84,3151.83,3207.97,5997.40,3158.75
4496.46,9341.78,15445.85,4194.95,3159.74,3149.90,3161.10,5947.46,3483.03
4441.00,9592.46,16428.15,3641.98,3128.60,3238.08,3134.69,5670.79,3159.90
4585.06,9447.67,15820.70,3142.87,3312.45,3175.16,3091.15,6471.21,3125.37
5156.62,9476.31,15596.84,3240.79,3157.92,3375.94,3135.00,5678.29,3065.06
4208.44,9618.87,15613.93,3134.38,3253.65,3184.12,3499.38,6122.87,3147.45
4264.95,9365.79,16401.37,3413.18,3144.22,3131.41,3131.52,5890.94,3369.59
4426.52,9461.73,16764.97,3065.16,3071.25,3542.82,3347.82,6329.96,3258.18
4487.45,9840.01,15285.18,3120.16,3624.74,3216.98,3115.26,5699.80,3260.00
4579.59,9187.82,14936.79,3387.45,3141.41,3261.46,3136.88,5841.00,4468.39
6125.11,10349.96,15228.35,3124.43,3105.42,3117.61,3395.53,5858.29,3252.77
7464.59,9808.35,14683.56,3279.43,3251.77,3177.45,3122.40,5888.03,3131.88
5619.85,10231.21,15220.64,3066.05,3351.05,3151.51,3646.26,5682.20,3110.63
5448.34,9792.56,15816.95,3140.84,3104.85,3181.78,3256.20,5997.09,3583.34
5444.49,12131.63,14758.14,3342.45,3171.25,3195.32,3158.44,6049.12,3188.29
5845.63,10660.38,15426.74,3151.67,3186.20,3242.66,3289.07,6016.31,3131.62
6847.20,9783.92,13368.61,3466.10,3179.54,3537.97,3138.13,6341.15,3047.56
5906.57,9804.70,13252.00,3142.30,3658.86,3200.84,3159.01,5880.95,3156.25
7347.35,9929.91,13329.76,3136.62,3163.18,3153.60,3021.20,6403.50,3371.41
5858.91,10077.83,13174.96,3245.68,3163.81,3645.11,3163.08,5979.43,3164.07
5479.17,9743.29,13119.50,3140.00,3370.00,3121.36,3398.18,5341.26,3412.04
5806.52,9959.96,13050.95,3317.19,3134.33,3191.31,3319.90,6427.77,3170.68
6621.26,9215.38,13242.15,3117.92,3264.85,3101.83,3173.86,5875.53,3116.36
5610.68,9698.97,12491.42,3183.91,3073.34,3253.49,3116.36,5665.06,3602.97
5202.46,9920.33,14105.43,3485.32,3219.80,3216.41,3104.64,5679.85,3094.28
5316.15,9652.20,13062.31,3138.18,3546.88,3381.31,3519.01,5711.47,3143.81
5829.23,9629.60,12664.96,3147.45,3132.82,3146.83,3109.59,5663.97,3094.12
5221.00,9495.32,13070.17,3058.75,3356.05,3586.15,3526.10,5688.50,3166.46
5065.63,10142.31,12802.46,3158.75,3150.73,3092.45,3232.35,5876.52,3277.87
5781.88,9460.64,12815.69,3353.23,3079.64,3146.46,3115.89,5830.11,3114.38
5275.94,9549.07,12793.61,3124.69,3264.01,3274.28,4935.27,6022.92,3156.52
4984.28,11851.11,12488.30,3291.93,3151.98,4249.69,3142.71,6080.48,3056.83
5448.76,10144.08,13132.20,3052.19,3452.66,3355.94,3348.65,5860.11,3137.71
5964.33,9462.51,14996.79,3168.34,3195.27,3143.44,3189.22,6166.94,3388.96
6343.19,10189.75,12790.43,3711.52,3117.19,3171.41,3350.42,5856.83,3148.13
4776.00,10449.23,12520.02,3164.74,4790.89,3283.60,3213.23,6210.79,3111.77
5090.27,10113.81,12351.06,3400.21,3127.92,3217.87,3438.18,5904.02,3059.27
5555.06,9205.12,12867.83,4353.18,3286.77,3306.51,3159.90,5966.41,3155.68
5017.87,10432.67,12456.53,3429.12,3191.78,3132.04,3176.20,5788.18,3664.33
5416.88,9123.92,13202.10,3185.89,3137.82,3574.90,3246.36,5905.58,3080.89
5597.61,9756.42,13058.92,3075.99,3175.37,3145.11,3190.37,5870.11,3557.14
5440.11,9902.46,12531.74,3489.69,3082.76,3144.12,3091.77,5759.85,3174.38
5258.34,10312.67,13889.29,3124.64,3352.09,3324.02,3085.26,5464.85,3132.66
5672.72,9900.22,12688.25,3297.04,3161.93,3158.70,3165.79,6103.39,3609.74
5864.90,10378.55,13005.07,3116.20,3465.63,3353.86,3307.35,5888.24,3112.56
5097.35,9669.34,12904.24,3076.46,3212.45,3100.79,3158.13,6203.91,4489.22
5663.81,10254.34,12704.70,3246.78,3055.06,3127.40,3456.41,6083.13,3460.89
7607.67,9113.97,12751.42,3181.77,3580.94,3531.41,3168.70,5985.74,3398.60
5421.00,9982.51,12638.09,3094.74,3159.22,3118.60,3222.19,6279.23,3171.52
5271.47,11723.97,12907.46,3138.23,3220.00,3367.24,3543.91,5981.73,3136.51
5538.03,9990.27,12972.15,3070.63,3173.02,3140.63,3129.22,6116.83,3345.11
5083.08,9408.61,14068.46,3137.82,3113.13,3082.87,3306.41,5991.47,3149.17
5060.68,10633.09,12830.54,3559.17,3362.66,3257.50,3198.44,5839.96,3571.88
5695.06,9717.41,13897.31,3165.99,3150.26,3126.10,3160.89,5819.38,3212.56
5375.37,10618.97,12904.91,3152.30,3270.99,3482.14,3383.75,7117.98,3040.26
5707.98,10210.69,13307.00,3090.73,3133.96,3162.04,3159.38,5658.13,3404.85
5968.13,10143.66,12849.65,3661.10,3158.29,3084.48,3163.44,6098.29,3108.39
5198.03,10402.93,12617.83,3104.95,3349.59,3396.67,3097.66,5772.66,3267.77
5447.72,9497.30,13054.65,3149.33,3177.09,3119.12,3140.16,5856.93,3163.39
4810.79,10705.85,12678.56,3445.00,3263.91,3289.90,3475.84,5585.74,3087.71
5477.40,9442.46,14038.09,3147.56,3156.77,3204.54,3207.19,6018.24,3337.35
4945.37,10084.28,12708.97,3110.32,3066.72,3096.98,3294.12,5628.55,3133.70
4863.55,9666.89,12685.85,3105.63,3496.41,3507.40,3155.16,6204.96,3259.48
4426.72,9944.65,12576.68,3440.21,3150.68,3168.65,3158.13,6017.66,3164.69
4101.57,9371.89,12883.82,3126.88,3259.90,3188.75,3503.81,6262.04,3037.87
4294.49,9371.83,12768.09,3059.80,3169.43,3155.99,4458.70,5753.60,3351.20
4820.27,10018.45,12585.07,3152.40,3295.37,3099.54,3282.92,5650.32,3152.66
4875.74,12038.50,12457.57,3494.33,3120.58,4701.10,3234.95,5734.17,3229.33
4538.03,9579.65,12641.11,3120.06,3143.86,3174.74,3460.11,5883.24,3219.12
4572.56,10221.26,14620.75,3136.51,3387.04,3335.99,3210.99,5704.59,3182.09
4612.45,10584.60,12518.92,3097.45,4309.54,3191.05,3096.46,6184.90,3106.78
4361.88,10041.47,12988.71,3503.08,3499.07,3526.20,3274.01,5861.31,3155.52
5250.27,10419.23,13199.70,4190.99,3164.33,3191.20,3129.17,6274.70,3357.77
4231.00,9868.29,12552.05,3330.16,3266.57,3094.59,3561.67,5708.65,3165.73
4374.17,10539.23,12871.06,3380.42,3102.97,3453.65,3228.34,5859.85,3082.45
4217.19,9871.05,12459.34,3091.10,3188.39,3206.67,3454.95,5826.05,3484.22
4667.66,10541.37,12644.44,3116.05,3260.53,3242.14,3106.20,5886.10,3169.64
4524.23,9792.77,12613.71,3122.50,3090.47,3180.79,3206.78,5663.13,3456.31
4202.71,10582.77,14915.49,3481.93,3060.52,3447.40,3279.80,6111.99,3170.63
4528.65,9800.64,12470.38,3144.80,3498.49,3081.05,3144.22,5884.02,3109.12
4155.11,10117.62,12635.28,3139.85,3125.21,3294.80,3156.10,6326.31,4466.10
4360.94,9801.68,12983.56,3448.86,3265.06,3382.45,3054.07,5718.86,3274.59
4246.88,10374.44,12886.89,3135.58,3166.57,3181.36,3370.63,6122.30,3474.38
6530.58,10031.99,12815.38,3133.91,3217.30,3150.94,3176.20,6054.70,3134.64
4363.96,10488.97,12436.73,3166.62,3086.98,3095.42,3319.38,5889.80,3242.97
4221.67,11805.02,12894.81,3377.97,3226.67,3155.84,3163.86,5802.56,3190.21
4315.47,10589.18,13073.87,3104.74,3265.26,3492.71,3089.12,5890.37,3569.85
4227.25,9773.55,14009.29,3107.50,3177.14,3126.88,3619.74,5847.98,3177.61
4452.82,10263.40,12613.56,3111.93,3414.43,3342.24,3143.39,5635.84,3158.13
